prices_per_night,ratings,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,log_num_reviews,aparcamiento e instalaciones,baño,calefacción y refrigeración,características de la ubicación,cocina y comedor,dormitorio y lavandería,entretenimiento,exterior,internet y oficina,para familias,privacidad y seguridad,seguridad en el hogar,servicios,habitacion,alojamiento entero
49.0,0.0,40.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
61.0,5.0,20.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0
115.0,4.76,65.0,2.0,3.0,1.0,6.0,900.0,660.0,9.0,0.0,2.0,5.0,5.0,0.0,10.0,8.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
40.0,0.0,25.0,1.0,1.0,0.5,2.0,960.0,660.0,8.0,0.0,2.0,4.0,2.0,1.0,11.0,9.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0
68.0,0.0,0.0,1.0,1.0,0.5,2.0,840.0,840.0,10.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
40.0,4.56,0.0,1.0,3.0,2.0,3.0,840.0,660.0,10.0,2.302585092994046,0.0,5.0,2.0,0.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,0.0,35.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
125.0,4.89,75.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,1.0,3.0,2.0,0.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
112.0,4.82,60.0,1.0,2.0,1.0,3.0,840.0,660.0,10.0,3.8066624897703196,0.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
108.0,4.9,0.0,2.0,2.0,1.0,2.0,840.0,660.0,10.0,0.0,1.0,1.0,2.0,0.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
74.0,0.0,0.0,2.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
44.0,4.3,10.0,1.0,1.0,0.5,4.0,780.0,720.0,11.0,3.6375861597263857,0.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
51.0,0.0,50.0,1.0,2.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,3.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
169.0,4.86,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,5.342334251964811,1.0,4.0,2.0,0.0,12.0,8.0,1.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0
130.0,5.0,31.666666666666668,1.0,1.0,1.0,2.0,900.0,660.0,9.0,1.3862943611198906,0.0,4.0,2.0,1.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,4.53,20.0,1.0,1.0,0.0,2.0,900.0,660.0,9.0,2.995732273553991,0.0,6.0,1.0,0.0,13.0,8.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
126.0,4.6,0.0,1.6666666666666667,2.0,1.0,2.0,900.0,660.0,9.0,5.82600010738045,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
108.0,4.68,80.0,3.0,3.0,1.0,4.0,920.0,720.0,8.666666666666666,6.040254711277414,2.0,4.0,2.0,1.0,13.0,8.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0
102.0,4.82,45.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,6.3473892096560105,1.0,7.0,3.0,2.0,14.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
44.0,4.3,10.0,1.0,1.0,0.5,4.0,780.0,720.0,11.0,3.6375861597263857,0.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
42.0,4.5,15.0,1.0,1.0,0.5,2.0,840.0,660.0,10.0,2.1972245773362196,0.0,3.0,1.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
99.0,4.91,20.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,0.0,1.0,5.0,2.0,2.0,11.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,4.56,80.0,3.0,5.0,1.0,5.0,840.0,600.0,10.0,5.459585514144159,2.0,3.0,2.0,1.0,12.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
74.0,0.0,0.0,2.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
96.0,4.72,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,4.68213122712422,2.0,4.0,3.0,0.0,1.0,8.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0
44.0,4.77,20.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,4.948759890378168,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
70.0,0.0,50.0,2.0,5.0,1.0,6.0,900.0,660.0,9.0,0.0,2.0,3.0,3.0,0.0,9.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,4.65,30.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,3.295836866004329,0.0,4.0,2.0,0.0,11.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,3.75,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,1.6094379124341003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
35.0,4.3,18.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,4.1588830833596715,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
150.0,4.94,0.0,3.0,4.0,2.0,4.0,900.0,660.0,9.0,0.0,0.0,2.0,2.0,0.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0
50.0,0.0,0.0,1.0,1.0,0.5,3.0,720.0,600.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
127.0,4.73,0.0,1.0,4.0,1.0,4.0,900.0,660.0,9.0,5.641907070938114,1.0,6.0,2.0,2.0,1.0,8.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0
49.0,4.5,20.0,1.0,2.0,1.0,4.0,960.0,720.0,8.0,3.1354942159291497,0.0,5.0,1.0,1.0,9.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
112.0,4.88,65.0,1.0,2.0,1.0,3.0,920.0,660.0,8.666666666666666,0.0,1.0,5.0,2.0,4.0,13.0,9.0,2.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0
114.0,4.3,0.0,1.3333333333333333,1.0,1.0,2.0,900.0,660.0,9.0,5.6937321388027,1.0,2.0,2.0,0.0,10.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
139.0,5.0,0.0,1.0,1.0,1.0,3.0,900.0,720.0,9.0,1.6094379124341003,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,105.0,4.0,4.0,2.0,6.0,1020.0,660.0,7.0,1.0986122886681098,0.0,3.0,0.0,0.0,7.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0
80.0,0.0,0.0,1.0,3.0,0.5,4.0,900.0,660.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
99.0,4.41,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,6.082218910376446,1.0,3.0,2.0,0.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
60.0,4.47,0.0,1.0,2.0,1.0,2.0,840.0,660.0,10.0,5.659482215759621,1.0,3.0,3.0,0.0,7.0,8.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,0.0
108.0,4.67,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,6.175867270105761,1.0,5.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0
108.0,4.75,80.0,3.0,3.0,1.0,4.0,920.0,720.0,8.666666666666666,5.8805329864007,3.0,3.0,2.0,1.0,13.0,7.0,1.0,1.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0
135.0,4.83,75.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,5.916202062607435,2.0,4.0,2.0,0.0,9.0,8.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0
48.0,0.0,15.0,1.0,2.0,0.5,2.0,840.0,600.0,10.0,0.0,0.0,5.0,0.0,0.0,9.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0
70.0,4.67,10.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.302585092994046,0.0,6.0,4.0,0.0,11.0,9.0,2.0,0.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0
40.0,4.57,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,3.8501476017100584,1.0,2.0,2.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
99.0,4.79,0.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,6.028278520230698,2.0,3.0,2.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0
36.0,4.54,0.0,1.0,1.0,0.5,1.0,780.0,660.0,11.0,4.3694478524670215,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
55.0,4.74,23.333333333333332,1.0,1.0,0.5,2.0,900.0,660.0,9.0,4.2626798770413155,3.0,3.0,2.0,1.0,12.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
110.0,4.5,60.0,1.0,2.0,1.0,3.0,840.0,660.0,10.0,3.713572066704308,0.0,1.0,2.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,4.6,60.0,1.0,3.0,1.0,3.0,840.0,660.0,10.0,3.9318256327243257,0.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,4.76,18.0,1.0,1.0,0.5,1.0,900.0,600.0,9.0,5.598421958998375,0.0,3.0,0.0,1.0,8.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
99.0,4.49,0.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,6.415096959171596,2.0,2.0,2.0,0.0,7.0,5.0,1.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0
158.0,4.63,0.0,1.0,1.0,1.0,4.0,960.0,600.0,8.0,2.995732273553991,0.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46.0,4.63,30.0,1.0,1.0,0.5,2.0,1200.0,900.0,4.0,4.23410650459726,1.0,4.0,3.0,0.0,11.0,9.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0
189.0,4.84,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,5.14166355650266,2.0,4.0,2.0,0.0,10.0,7.0,1.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0
60.0,0.0,0.0,1.0,1.0,0.5,1.0,1020.0,720.0,7.0,0.0,0.0,3.0,2.0,2.0,11.0,7.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
58.0,4.72,10.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,3.871201010907891,0.0,3.0,2.0,1.0,15.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
163.0,4.94,0.0,3.0,4.0,2.0,7.0,900.0,600.0,9.0,0.0,2.0,5.0,2.0,0.0,9.0,7.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0
92.0,4.8,42.0,3.0,4.0,1.0,6.0,780.0,600.0,11.0,0.0,4.0,6.0,2.0,1.0,17.0,9.0,1.0,1.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0
40.0,4.77,30.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,3.6888794541139363,0.0,5.0,2.0,0.0,14.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
283.0,4.9,0.0,2.0,2.0,2.0,4.0,900.0,660.0,9.0,0.0,0.0,4.0,2.0,0.0,12.0,7.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0
60.0,4.21,0.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,3.4011973816621555,0.0,3.0,2.0,0.0,12.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
58.0,4.83,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.9444389791664403,0.0,4.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
79.0,4.81,50.0,2.0,2.0,1.0,2.0,840.0,660.0,10.0,3.295836866004329,0.0,5.0,3.0,0.0,7.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
50.0,4.32,0.0,1.0,1.0,0.6666666666666666,2.0,840.0,660.0,10.0,3.8066624897703196,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
143.0,4.33,50.0,2.0,5.0,1.0,6.0,900.0,660.0,9.0,6.021023349349527,2.0,3.0,2.0,0.0,8.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
31.0,4.52,0.0,1.0,1.0,0.5,1.0,840.0,720.0,10.0,5.598421958998375,2.0,3.0,1.0,0.0,8.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
75.0,4.7,50.0,1.0,2.0,1.0,4.0,1020.0,660.0,7.0,6.306275286948016,0.0,4.0,2.0,0.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0
47.0,0.0,15.0,1.0,1.0,0.5,2.0,840.0,600.0,10.0,1.0986122886681098,2.0,4.0,0.0,1.0,11.0,7.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0
38.0,0.0,0.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,0.0,0.0,5.0,1.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45.0,4.85,50.0,4.0,1.0,0.5,2.0,900.0,720.0,9.0,2.6390573296152584,0.0,5.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
120.0,4.85,80.0,3.0,5.0,1.0,6.0,960.0,600.0,8.0,5.988961416889864,2.0,3.0,2.0,0.0,9.0,6.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
32.0,4.7,0.0,1.0,16.0,0.5,6.0,840.0,660.0,10.0,6.79346613258001,0.0,2.0,2.0,1.0,12.0,8.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0
88.0,4.75,0.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,0.0,1.0,5.0,2.0,1.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0
71.0,4.78,0.0,1.0,1.0,1.0,1.0,900.0,660.0,9.0,4.07753744390572,1.0,4.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
59.0,4.46,10.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,3.7376696182833684,0.0,3.0,2.0,1.0,15.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
30.0,4.83,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,1.9459101490553132,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
40.0,4.75,0.0,1.0,2.0,0.5,2.0,900.0,720.0,9.0,4.1588830833596715,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
120.0,4.97,25.0,2.0,4.0,1.0,2.0,900.0,660.0,9.0,0.0,2.0,6.0,3.0,2.0,13.0,8.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0
100.0,4.87,40.0,1.0,1.0,1.0,2.0,780.0,780.0,11.0,0.0,2.0,7.0,1.0,1.0,14.0,8.0,3.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0
110.0,4.42,60.0,1.0,3.0,1.0,3.0,840.0,660.0,10.0,3.784189633918261,0.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,4.79,50.0,2.0,3.0,1.0,6.0,780.0,600.0,11.0,0.0,3.0,5.0,3.0,0.0,16.0,9.0,2.0,2.0,1.0,8.0,0.0,3.0,1.0,0.0,0.0
111.0,4.68,0.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,6.255750041753367,0.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0
60.0,4.9,35.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,3.044522437723423,1.0,4.0,2.0,1.0,7.0,10.0,1.0,1.0,1.0,3.0,5.0,0.0,2.0,1.0,0.0
56.0,4.6,0.0,1.0,1.0,2.0,2.0,900.0,660.0,9.0,3.258096538021482,0.0,4.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
55.0,4.67,10.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,3.8501476017100584,0.0,3.0,2.0,1.0,15.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
90.0,0.0,0.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
105.0,4.29,95.0,2.0,5.0,1.0,5.0,900.0,660.0,9.0,4.477336814478207,2.0,2.0,3.0,3.0,9.0,8.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
130.0,4.8,80.0,2.0,4.0,1.0,6.0,900.0,660.0,9.0,5.214935757608986,0.0,3.0,1.0,0.0,8.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
128.0,4.9,89.0,3.0,4.0,1.0,6.0,840.0,660.0,10.0,0.0,3.0,5.0,3.0,2.0,17.0,10.0,3.0,1.0,2.0,9.0,0.0,3.0,4.0,0.0,0.0
64.0,4.66,20.0,1.0,1.0,0.5,2.0,1020.0,660.0,7.0,3.8066624897703196,0.0,5.0,2.0,1.0,11.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0
41.0,4.57,0.0,1.0,1.0,0.5,2.0,840.0,660.0,10.0,4.61512051684126,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
112.0,4.75,20.0,1.0,3.0,1.0,5.0,960.0,680.0,8.0,6.62273632394984,2.0,2.0,2.0,0.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
51.0,4.64,30.0,1.0,1.0,0.5,1.0,1080.0,600.0,6.0,3.9318256327243257,1.0,6.0,2.0,0.0,3.0,9.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
25.0,4.75,20.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,4.127134385045092,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
47.0,4.53,0.0,1.0,1.0,0.5,2.0,840.0,720.0,10.0,3.713572066704308,1.0,7.0,0.0,2.0,10.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0
95.0,4.75,50.0,1.0,2.0,1.0,3.0,940.0,720.0,8.333333333333334,4.127134385045092,4.0,9.0,5.0,3.0,14.0,9.0,4.0,4.0,2.0,5.0,0.0,4.0,4.0,0.0,1.0
42.0,4.63,0.0,1.0,1.0,0.5,2.0,840.0,660.0,10.0,4.290459441148391,0.0,4.0,2.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
80.0,4.4,40.0,1.0,1.0,1.0,2.0,960.0,600.0,8.0,1.791759469228055,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,0.0,105.0,2.0,3.0,2.0,4.0,960.0,660.0,8.0,0.0,1.0,2.0,2.0,0.0,11.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
75.0,4.75,60.0,3.0,3.0,2.0,5.0,660.0,660.0,13.0,0.0,2.0,4.0,1.0,0.0,12.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
52.0,4.79,25.0,1.0,1.0,0.0,2.0,840.0,660.0,10.0,4.394449154672439,1.0,7.0,3.0,1.0,15.0,8.0,1.0,1.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0
77.0,4.48,0.0,1.0,1.0,1.0,3.0,900.0,660.0,9.0,3.8066624897703196,0.0,3.0,3.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
213.0,4.85,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,4.897839799950911,1.0,4.0,2.0,0.0,11.0,9.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0
70.0,4.47,20.0,1.0,2.0,1.0,2.0,900.0,720.0,9.0,4.30406509320417,0.0,6.0,3.0,0.0,13.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
105.0,4.95,80.0,3.0,3.0,2.0,7.0,900.0,660.0,9.0,0.0,0.0,4.0,2.0,0.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
56.0,4.0,0.0,1.0,2.0,0.5,2.0,900.0,660.0,9.0,1.3862943611198906,0.0,3.0,2.0,0.0,13.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
52.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
101.0,4.69,0.0,1.0,1.0,1.0,3.0,840.0,660.0,10.0,6.380122536899765,1.0,6.0,2.0,0.0,12.0,9.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0
97.0,4.65,0.0,2.0,3.0,1.0,3.0,900.0,600.0,9.0,5.961005339623274,2.0,2.0,3.0,0.0,10.0,9.0,1.0,2.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0
181.0,4.56,95.0,3.0,4.0,1.0,6.0,960.0,660.0,8.0,5.82600010738045,3.0,2.0,2.0,1.0,13.0,8.0,1.0,2.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0
36.0,0.0,45.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
123.0,4.75,75.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,1.6094379124341003,1.0,5.0,2.0,0.0,9.0,4.0,1.0,4.0,2.0,3.0,0.0,1.0,4.0,0.0,1.0
155.0,4.93,60.0,1.0,1.0,1.0,2.0,780.0,600.0,11.0,0.0,2.0,4.0,3.0,1.0,13.0,9.0,1.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
85.0,0.0,28.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,0.0,4.0,0.0,0.0,9.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
128.0,4.78,0.0,1.0,2.0,1.0,2.0,1020.0,720.0,7.0,6.815639990074331,4.0,5.0,2.0,0.0,9.0,9.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0
48.0,4.63,20.0,1.0,1.0,1.0,2.0,780.0,660.0,11.0,4.007333185232471,1.0,5.0,2.0,0.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
146.0,4.92,50.0,2.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,2.0,7.0,2.0,1.0,13.0,9.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0
35.0,4.56,10.0,1.0,2.0,0.5,2.0,540.0,720.0,15.0,3.828641396489095,1.0,3.0,1.0,0.0,8.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0
45.0,4.29,19.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,2.8903717578961645,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
180.0,4.85,0.0,4.0,6.0,2.0,6.0,780.0,660.0,11.0,5.117993812416755,1.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
139.0,4.91,50.0,2.0,2.0,2.0,4.0,900.0,660.0,9.0,0.0,1.0,5.0,2.0,0.0,8.0,5.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0
38.0,4.7,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,3.044522437723423,1.0,7.0,1.0,0.0,10.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
54.0,0.0,45.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
55.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
44.0,0.0,20.0,1.0,1.0,0.5,2.0,960.0,660.0,8.0,1.0986122886681098,1.0,3.0,2.0,0.0,10.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0
